what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1702863075696
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1702863075696
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1702863075697
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1702863075697
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1702863075697
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1702863075697
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1702863075697
started,bundle,org.eclipse.equinox.p2.touchpoint.natives,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.natives",1702863075697
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1702863075697
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1702863075697
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1702863075697
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1702863075697
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1702863075697
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1702863075698
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1702863075698
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110815-1438,"org.eclipse.equinox.simpleconfigurator.manipulator",1702863075698
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1702863075698
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1702863075698
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1702863075698
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1702863075698
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1702863075698
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1702863075698
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1702863075698
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1702863075698
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1702863075698
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1702863075698
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1702863075698
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1702863075698
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1702863075698
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1702863075698
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1702863075698
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1702863075698
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1702863075698
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1702863075698
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1702863075698
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1702863075698
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1702863075698
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1702863075698
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1702863075698
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1702863075698
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1702863075698
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1702863075699
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1702863075699
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1702863075699
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1702863075699
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1702863075699
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1702863075699
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1702863075699
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1702863075699
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1702863075699
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1702863075699
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1702863075699
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1702863075699
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1702863075699
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1702863075699
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1702863075699
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1702863075699
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1702863075699
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1702863075699
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1702863075699
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1702863075699
os,sysinfo,,,"win32",1702863075700
arch,sysinfo,,,"x86",1702863075700
ws,sysinfo,,,"win32",1702863075700
locale,sysinfo,,,"zh_TW",1702863075700
processors,sysinfo,,,"12",1702863075700
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1702863075700
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1702863075700
java.specification.name,sysinfo,,,"Java Platform API Specification",1702863075700
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1702863075700
java.specification.version,sysinfo,,,"1.6",1702863075700
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1702863075700
java.version,sysinfo,,,"1.6.0_23",1702863075700
java.vm.info,sysinfo,,,"mixed mode",1702863075700
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1702863075700
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1702863075700
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1702863075700
java.vm.specification.version,sysinfo,,,"1.0",1702863075700
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1702863075700
java.vm.version,sysinfo,,,"19.0-b09",1702863075700
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1702863077149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863079619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863081186
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1702863081332
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1702863085733
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1702863086054
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1702863086058
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1702863086058
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1702863086058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863087255
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1702863113501
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1702863113534
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1702863114292
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1702863117004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863120865
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1702863127722
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1702863127730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863132315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863142313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863148968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863150722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863154099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863165992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863166632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863169939
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1702863198475
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1702863198480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863200921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863202426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863203314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863209025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863211616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863213962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863213988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863215074
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1702863220604
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1702863223603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863223820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863223931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863225943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863230449
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1702863231880
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1702863232047
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1702863232054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863240309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863245328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863245994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863496859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863499022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863569443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863570520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863725536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702863727340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864069892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864071432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864074052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864084171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864085859
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1702864089593
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1702864089738
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1702864089952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1702864095206
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1702864097501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864099483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864106530
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1702864107111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864109142
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1702864111556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864111563
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1702864120108
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1702864120879
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1702864124133
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1702864130391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864143135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864166674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864167793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864168676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864183094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864187299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1702864187802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864188098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864191483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1702864192625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1702864192844
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1702864199684
opened,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1702864199937
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1702864200098
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1702864218540
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1702864219974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1702864219984
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1702864222352
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1702864225960
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1702864226705
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1702864229868
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1702864231119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1702864236453
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1702864252769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864260976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864303824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1702864313839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1702864314411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1702864317936
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1702864322166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1702864323190
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1702864326502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1702864334658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864337185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864338817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1702864350392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864357315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864364707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864365129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864386244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1702864412885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864418306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864421308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864436682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864476045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864476767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864479088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864481548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864482932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864486434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864487598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864491509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864492498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1702864494408
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1702864497191
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1702864497326
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1702864501715
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1702864501718
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1702864501727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864516813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864519683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864521084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864522909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1702864527022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1702864527025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864531281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864532844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864537665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1702864576160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1702864607398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1702864625342
